Brand,Model,Year,Price_PKR,KM_Driven,Fuel_Type,Transmission,Engine_CC,City,Body_Type,Registered_In,Assembly,Color,Owner_Type,Ad_URL
Suzuki,Alto,2026,3009835.0,20.0,Petrol,Manual,660.0,Lahore,Hatchback,Un-Registered,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2026-for-sale-in-lahore-11783182
Suzuki,Alto,2022,2650000.0,62600.0,Petrol,Manual,660.0,Lahore,Hatchback,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-lahore-11783037
Suzuki,Alto,2021,2695000.0,86000.0,Petrol,Automatic,660.0,Faisalabad,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-faisalabad-11783065
Suzuki,Alto,2023,3545000.0,14000.0,Petrol,Automatic,660.0,Islamabad,Mini Vehicles,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-islamabad-11783078
Suzuki,Alto,2020,2495000.0,42909.0,Petrol,Manual,1000.0,Lahore,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-lahore-11782889
Suzuki,Alto,2014,2550000.0,83559.0,Petrol,Automatic,660.0,Karachi,Hatchback,Karachi,Imported,Silver,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-karachi-11671520
Suzuki,Alto,2011,1225000.0,114000.0,Petrol,Manual,1000.0,Karachi,Hatchback,Karachi,Local,Navy,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2011-for-sale-in-karachi-11782790
Suzuki,Alto,2025,3325000.0,10000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-lahore-11782746
Suzuki,Alto,2022,2795000.0,42500.0,Petrol,Automatic,660.0,Karachi,Hatchback,Sindh,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-karachi-11702123
Suzuki,Alto,2015,2600000.0,70000.0,Petrol,Automatic,660.0,Karachi,Hatchback,Karachi,Imported,Black,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2015-for-sale-in-karachi-11765983
Suzuki,Alto,2010,1300000.0,138502.0,Petrol,Manual,1000.0,Karachi,Hatchback,Karachi,Local,Unlisted,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2010-for-sale-in-karachi-11782269
Suzuki,Alto,2022,3190000.0,73500.0,Petrol,Automatic,660.0,Islamabad,Mini Vehicles,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11707763
Suzuki,Alto,2024,2700000.0,55000.0,Petrol,Manual,1000.0,Islamabad,Hatchback,Punjab,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11786352
Suzuki,Alto,2006,800000.0,100000.0,Petrol,Manual,1000.0,Karachi,Hatchback,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2006-for-sale-in-karachi-11786335
Suzuki,Alto,2022,2825000.0,67000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-lahore-11786316
Suzuki,Alto,2020,2600000.0,115000.0,Petrol,Automatic,658.0,Gujranwala,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-gujranwala-11786320
Suzuki,Alto,2021,2550000.0,50000.0,Petrol,Manual,1000.0,Faisalabad,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-faisalabad-11785277
Suzuki,Alto,2010,1250000.0,129000.0,CNG,Manual,1000.0,Nowshera cantt,Hatchback,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2010-for-sale-in-nowshera-cantt-11547014
Suzuki,Alto,2023,2630000.0,31000.0,Petrol,Manual,1000.0,Muzaffar Gargh,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-muzaffar-gargh-11786277
Suzuki,Alto,2025,3100000.0,35000.0,Petrol,Automatic,660.0,Rawalpindi,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-rawalpindi-11786287
Suzuki,Alto,2020,2320000.0,85000.0,Petrol,Manual,660.0,Muzaffar Gargh,Hatchback,Punjab,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-muzaffar-gargh-11786279
Suzuki,Alto,2005,850000.0,150000.0,Petrol,Automatic,660.0,Karachi,Hatchback,Karachi,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2005-for-sale-in-karachi-11603259
Suzuki,Alto,2013,1720000.0,1285.0,Petrol,Automatic,660.0,Nowshera,Hatchback,Lahore,Imported,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2013-for-sale-in-nowshera-11786254
Suzuki,Alto,2019,2480000.0,77000.0,Petrol,Automatic,660.0,Rawalpindi,Hatchback,Punjab,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-rawalpindi-11444124
Suzuki,Alto,2007,1090000.0,243000.0,CNG,Manual,1000.0,Abbottabad,Hatchback,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-abbottabad-11628424
Suzuki,Alto,2023,2550000.0,41000.0,Petrol,Manual,660.0,Karachi,Hatchback,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-karachi-11785064
Suzuki,Alto,2024,3000000.0,41500.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-lahore-11786223
Suzuki,Alto,2019,2100000.0,125000.0,Petrol,Manual,1000.0,Sillanwali,Hatchback,Sindh,Local,Unlisted,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-sillanwali-11635779
Suzuki,Alto,2007,1200000.0,120620.0,Petrol,Automatic,660.0,Rahim Yar Khan,Hatchback,Multan,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-rahim-yar-khan-11786193
Suzuki,Alto,2009,1190000.0,422143.0,CNG,Automatic,1000.0,Lahore,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2009-for-sale-in-lahore-11737896
Suzuki,Alto,2005,1580000.0,204738.0,Petrol,Automatic,660.0,Islamabad,Hatchback,Karachi,Imported,Silver,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2005-for-sale-in-islamabad-11690970
Suzuki,Alto,2005,950000.0,287324.0,Petrol,Manual,1000.0,Islamabad,Hatchback,Rawalpindi,Local,Silver,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2005-for-sale-in-islamabad-11646773
Suzuki,Alto,2024,2745000.0,16585.0,Petrol,Manual,660.0,Islamabad,Hatchback,Islamabad,Local,Grey,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11500865
Suzuki,Alto,2007,1380000.0,98000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Lahore,Imported,Green,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-lahore-11782257
Suzuki,Alto,2026,2994861.0,15.0,Petrol,Manual,660.0,Lahore,Hatchback,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2026-for-sale-in-lahore-11782239
Suzuki,Alto,2023,3575000.0,25100.0,Petrol,Automatic,660.0,Islamabad,Mini Vehicles,Un-Registered,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-islamabad-11687923
Suzuki,Alto,2023,3950000.0,3600.0,Petrol,Automatic,660.0,Islamabad,Mini Vehicles,Un-Registered,Imported,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-islamabad-11782053
Suzuki,Alto,2025,3295000.0,9000.0,Petrol,Automatic,660.0,Karachi,Hatchback,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-karachi-11764742
Suzuki,Alto,2023,4450000.0,10900.0,Hybrid,Automatic,660.0,Islamabad,Mini Vehicles,Un-Registered,Imported,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-islamabad-11782041
Suzuki,Alto,2021,2840000.0,54279.0,Petrol,Automatic,660.0,Islamabad,Hatchback,Islamabad,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-11729197
Suzuki,Alto,2023,2800000.0,11600.0,Petrol,Manual,660.0,Lahore,Hatchback,Un-Registered,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-lahore-11786171
Suzuki,Alto,2024,3100000.0,55000.0,Petrol,Automatic,660.0,Jhelum,Hatchback,Punjab,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-jhelum-11771210
Suzuki,Alto,2007,850000.0,120000.0,CNG,Manual,1000.0,Hyderabad,Hatchback,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-hyderabad-11786144
Suzuki,Alto,2023,2920000.0,61000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-lahore-11786075
Suzuki,Alto,2022,2520000.0,62000.0,Petrol,Manual,660.0,Karachi,Hatchback,Karachi,Imported,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-karachi-11786060
Suzuki,Alto,2008,1090000.0,240000.0,LPG,Manual,1000.0,Hyderabad,Hatchback,Sindh,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-hyderabad-11786035
Suzuki,Alto,2025,3050000.0,14000.0,Petrol,Automatic,660.0,Sukkur,Hatchback,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-sukkur-11786030
Suzuki,Alto,2022,2850000.0,20000.0,Petrol,Manual,660.0,Karachi,Hatchback,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-karachi-11638737
Suzuki,Alto,2021,3400000.0,8490.0,Petrol,Automatic,660.0,Karachi,Hatchback,Sindh,Imported,Blue,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-karachi-11785996
Suzuki,Alto,2025,2920000.0,29500.0,Petrol,Manual,660.0,Karachi,Hatchback,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-karachi-11785909
Suzuki,Alto,2022,2650000.0,63000.0,Petrol,Manual,660.0,Kharian,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-kharian-11785916
Suzuki,Alto,2017,2025000.0,161000.0,Petrol,Manual,660.0,Lahore,Hatchback,Lahore,Imported,Red,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2017-for-sale-in-lahore-11785903
Suzuki,Alto,2023,2750000.0,81000.0,Petrol,Manual,1000.0,Islamabad,Hatchback,Islamabad,Local,Silver,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-islamabad-11781241
Suzuki,Alto,2022,2395000.0,33000.0,Petrol,Manual,660.0,Karachi,Hatchback,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-karachi-11785871
Suzuki,Alto,2014,1980000.0,100000.0,Petrol,Automatic,660.0,Karachi,Hatchback,Karachi,Imported,Red,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-karachi-11785869
Suzuki,Alto,2023,2835000.0,30000.0,Petrol,Manual,1000.0,Mardan,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-mardan-11715344
Suzuki,Alto,2022,2490000.0,35000.0,Petrol,Manual,660.0,Karachi,Hatchback,Karachi,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-karachi-11785752
Suzuki,Alto,2007,900000.0,105000.0,CNG,Manual,1000.0,Malakand Agency,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-malakand-agency-11785733
Suzuki,Alto,2012,1250000.0,120000.0,Petrol,Manual,1000.0,Karachi,Hatchback,Karachi,Local,Navy,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-karachi-11785699
Suzuki,Alto,2021,2625000.0,104000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-lahore-11522853
Suzuki,Alto,2019,2375000.0,117000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Lahore,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-lahore-11785658
Suzuki,Alto,2016,2500000.0,122000.0,Petrol,Manual,660.0,Rawalpindi,Hatchback,Islamabad,Imported,Black,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2016-for-sale-in-rawalpindi-11758396
Suzuki,Alto,2026,3550000.0,438.0,Petrol,Automatic,660.0,Karachi,Hatchback,Sindh,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2026-for-sale-in-karachi-11785576
Suzuki,Alto,2021,2800000.0,30430.0,Petrol,Automatic,660.0,Karachi,Hatchback,Karachi,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-karachi-11606798
Suzuki,Alto,2025,3020000.0,18000.0,Petrol,Manual,660.0,Karachi,Hatchback,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-karachi-11781749
Suzuki,Alto,2025,3300000.0,6000.0,Petrol,Automatic,660.0,Multan,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-multan-11711877
Suzuki,Alto,2022,2875000.0,40015.0,Petrol,Automatic,660.0,Rawalpindi,Hatchback,Islamabad,Local,Unlisted,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-rawalpindi-11646406
Suzuki,Alto,2021,2750000.0,47539.0,Petrol,Automatic,660.0,Lahore,Hatchback,Islamabad,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-lahore-11557236
Suzuki,Alto,2026,3343078.0,15.0,Petrol,Automatic,660.0,Lahore,Hatchback,Un-Registered,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2026-for-sale-in-lahore-11723974
Suzuki,Alto,2006,1500000.0,160000.0,Petrol,Automatic,1000.0,Islamabad,Hatchback,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2006-for-sale-in-islamabad-11673754
Suzuki,Alto,2010,1500000.0,170000.0,Petrol,Automatic,660.0,Buner,Hatchback,Islamabad,Imported,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2010-for-sale-in-buner-11718328
Suzuki,Alto,2022,2750000.0,51000.0,Petrol,Automatic,660.0,Karachi,Hatchback,Sindh,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-karachi-11780908
Suzuki,Alto,2020,2555000.0,49500.0,Petrol,Automatic,660.0,Karachi,Hatchback,Sindh,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-karachi-11673148
Suzuki,Alto,2025,3200000.0,22000.0,Petrol,Automatic,660.0,Rawalpindi,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-rawalpindi-11583763
Suzuki,Alto,2012,1530000.0,1.0,Petrol,Manual,1000.0,Peshawar,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-peshawar-11785538
Suzuki,Alto,2011,1250000.0,100000.0,Petrol,Manual,660.0,Layyah,Hatchback,Karachi,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2011-for-sale-in-layyah-11785485
Suzuki,Alto,2025,3250000.0,16679.0,Petrol,Automatic,660.0,Jhang,Hatchback,Punjab,Local,White,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-jhang-11785290
Suzuki,Alto,2011,2150000.0,196000.0,Petrol,Automatic,660.0,Islamabad,Hatchback,Islamabad,Imported,Beige,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2011-for-sale-in-islamabad-11785279
Suzuki,Alto,2007,700000.0,367000.0,Petrol,Manual,1000.0,Gujranwala,Hatchback,Punjab,Imported,Red,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-gujranwala-11785270
Suzuki,Alto,2022,2655000.0,81000.0,Petrol,Manual,660.0,Talagang,Hatchback,Islamabad,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-talagang-11785261
Suzuki,Alto,2022,2590000.0,57000.0,Petrol,Manual,660.0,Phool nagar,Hatchback,Punjab,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-phool-nagar-11785230
Suzuki,Alto,2012,1650000.0,200000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Lahore,Imported,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-lahore-11785223
Suzuki,Alto,2016,2490000.0,100000.0,Petrol,Automatic,658.0,Islamabad,Hatchback,Islamabad,Imported,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2016-for-sale-in-islamabad-11766760
Suzuki,Alto,2016,2690000.0,97000.0,Petrol,Automatic,658.0,Islamabad,Hatchback,Islamabad,Imported,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2016-for-sale-in-islamabad-11691240
Suzuki,Alto,2013,2375000.0,82000.0,Petrol,Automatic,660.0,Islamabad,Hatchback,Islamabad,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2013-for-sale-in-islamabad-11634740
Suzuki,Alto,2005,750000.0,200000.0,Petrol,Manual,1000.0,Gujranwala,Hatchback,Punjab,Imported,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2005-for-sale-in-gujranwala-11785180
Suzuki,Alto,2008,870000.0,90000.0,LPG,Manual,1000.0,Karachi,Hatchback,Karachi,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-karachi-11785152
Suzuki,Alto,2023,2935000.0,80000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-lahore-11785090
Suzuki,Alto,2008,1080000.0,90000.0,Petrol,Automatic,660.0,Karachi,Hatchback,Sindh,Local,Green,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-karachi-11785066
Suzuki,Alto,2011,1650000.0,109000.0,Petrol,Manual,1000.0,Lahore,Hatchback,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2011-for-sale-in-lahore-11785016
Suzuki,Alto,2007,1160000.0,85000.0,CNG,Manual,1000.0,Peshawar,Hatchback,Islamabad,Imported,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-peshawar-11784997
Suzuki,Alto,2021,2500000.0,81000.0,Petrol,Manual,660.0,Multan,Hatchback,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-multan-11773366
Suzuki,Alto,2026,3190000.0,15000.0,Petrol,Manual,660.0,Rahim Yar Khan,Hatchback,Islamabad,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2026-for-sale-in-rahim-yar-khan-11784944
Suzuki,Alto,2014,2300000.0,137313.0,Petrol,Automatic,660.0,Karachi,Hatchback,Sindh,Local,Unlisted,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-karachi-11763966
Suzuki,Alto,2019,3025000.0,100000.0,Petrol,Automatic,660.0,Karachi,Hatchback,Karachi,Imported,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-karachi-11780213
Suzuki,Alto,2023,2900000.0,46000.0,Petrol,Automatic,660.0,Multan,Hatchback,Punjab,Local,Grey,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-multan-11779943
Suzuki,Alto,2022,2850000.0,24500.0,Petrol,Automatic,660.0,Gujranwala,Hatchback,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-gujranwala-11779635
Suzuki,Alto,2023,2900000.0,39056.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-lahore-11468974
Suzuki,Alto,2019,2200000.0,124727.0,Petrol,Manual,660.0,Lahore,Hatchback,Karachi,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-lahore-11460040
Suzuki,Alto,2013,2550000.0,86000.0,Petrol,Automatic,660.0,Multan,Hatchback,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2013-for-sale-in-multan-11779394
Suzuki,Alto,2025,3300000.0,13000.0,Petrol,Automatic,660.0,Karachi,Hatchback,Karachi,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-karachi-11779360
Suzuki,Alto,2026,3350000.0,45.0,Petrol,Automatic,660.0,Karachi,Hatchback,Un-Registered,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2026-for-sale-in-karachi-11732362
Suzuki,Alto,2022,2770000.0,49000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-lahore-11650814
Suzuki,Alto,2010,1350000.0,82000.0,Petrol,Manual,1000.0,Lahore,Hatchback,Lahore,Local,Grey,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2010-for-sale-in-lahore-11779019
Suzuki,Alto,2021,2690000.0,88000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-lahore-11784940
Suzuki,Alto,2025,3125000.0,19000.0,Petrol,Automatic,660.0,Rawalpindi,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-rawalpindi-11784939
Suzuki,Alto,2020,2295000.0,93000.0,Petrol,Manual,660.0,Lahore,Hatchback,Lahore,Local,Silver,First Owner,https://www.pakwheels.com/used-cars/suzuki-alto-2020-for-sale-in-lahore-11784881
Suzuki,Alto,2008,1100000.0,150000.0,Petrol,Automatic,1000.0,Lahore,Hatchback,Punjab,Local,Navy,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-lahore-11784854
Suzuki,Alto,2019,2615000.0,77000.0,Petrol,Automatic,660.0,Lahore,Hatchback,Punjab,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-lahore-11784837
Suzuki,Alto,2007,1350000.0,250000.0,Petrol,Automatic,660.0,Islamabad,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-islamabad-11784776
Suzuki,Alto,2023,3000000.0,31000.0,Petrol,Automatic,660.0,Sialkot,Hatchback,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-sialkot-11784752
Suzuki,Alto,2011,2300000.0,165000.0,Petrol,Automatic,660.0,Islamabad,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2011-for-sale-in-islamabad-11784720
Suzuki,Alto,2022,2425000.0,84000.0,Petrol,Manual,660.0,Karachi,Hatchback,Karachi,Local,Silver,Second Owner or More,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-karachi-11784700
Suzuki,Alto,2025,2970000.0,25000.0,Petrol,Manual,660.0,Islamabad,Hatchback,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-islamabad-11784284
Suzuki,Alto,2006,900000.0,33000.0,Petrol,Manual,1000.0,Shahdara,Hatchback,Lahore,Imported,Silver,Unknown,https://www.pakwheels.com/used-cars/suzuki-alto-2006-for-sale-in-shahdara-11784594
